transaction_id,account_id,timestamp,transaction_type,amount,currency,country
TXN0007980,ACC04208,2026-01-09 14:19:12,POS,47.07,USD,AZ
TXN0007981,ACC04209,2026-01-09 17:06:36,TRANSFER,524.42,USD,AZ
TXN0007982,ACC04209,2026-01-09 19:12:20,ATM,108.26,USD,AZ
TXN0007983,ACC04210,2026-01-09 22:46:31,TRANSFER,169.34,AZN,AZ
TXN0007984,ACC04210,2026-01-09 15:13:06,ATM,107.97,AZN,AZ
TXN0007985,ACC04211,2026-01-09 16:35:18,POS,62.07,USD,AZ
TXN0007986,ACC04211,2026-01-09 15:46:18,POS,1.09,USD,AZ
TXN0007987,ACC04212,2026-01-09 15:20:38,TRANSFER,26.62,AZN,AZ
TXN0007988,ACC04212,2026-01-09 10:47:49,POS,163.67,AZN,AZ
TXN0007989,ACC04213,2026-01-09 01:33:31,POS,167.41,AZN,AZ
TXN0007990,ACC04214,2026-01-09 06:05:16,ATM,79.87,EUR,AZ
TXN0007991,ACC04214,2026-01-09 20:42:00,POS,162.04,EUR,AZ
TXN0007992,ACC04215,2026-01-09 11:40:26,TRANSFER,67.73,AZN,AZ
TXN0007993,ACC04215,2026-01-09 22:52:27,ATM,125.34,AZN,AZ
TXN0007994,ACC04216,2026-01-09 08:42:39,POS,107.61,AZN,AZ
TXN0007995,ACC04216,2026-01-09 15:03:02,TRANSFER,155.2,AZN,AZ
TXN0007996,ACC04217,2026-01-09 17:26:13,POS,1597.1,AZN,GE
TXN0007997,ACC04217,2026-01-09 07:58:48,POS,78.85,AZN,GE
TXN0007998,ACC04218,2026-01-09 20:23:59,TRANSFER,110.78,AZN,AZ
TXN0007999,ACC04218,2026-01-09 23:41:59,POS,47.48,AZN,AZ
TXN0008000,ACC04219,2026-01-09 20:19:43,POS,164.84,AZN,AZ
TXN0008001,ACC04219,2026-01-09 12:46:34,TRANSFER,12948.01,AZN,AZ
TXN0008002,ACC04220,2026-01-09 04:03:40,ATM,143.42,USD,DE
TXN0008003,ACC04221,2026-01-09 22:49:07,ATM,136.36,USD,DE
TXN0008004,ACC04221,2026-01-09 06:33:07,TRANSFER,123.65,USD,DE
TXN0008005,ACC04222,2026-01-09 02:44:00,ATM,155.35,AZN,TR
TXN0008006,ACC04222,2026-01-09 08:39:46,TRANSFER,118.16,AZN,AZ
TXN0008007,ACC04223,2026-01-09 20:51:42,TRANSFER,1788.96,EUR,AZ
TXN0008008,ACC04223,2026-01-09 05:54:45,ATM,66.55,EUR,AZ
TXN0008009,ACC04224,2026-01-09 12:29:24,POS,89.88,AZN,AZ
TXN0008010,ACC04224,2026-01-09 00:10:43,POS,157.8,AZN,AZ
TXN0008011,ACC04225,2026-01-09 04:38:47,TRANSFER,27.4,AZN,GE
TXN0008012,ACC04226,2026-01-09 09:03:19,ATM,89.04,AZN,AZ
TXN0008013,ACC04226,2026-01-09 09:35:40,POS,95.21,AZN,AZ
TXN0008014,ACC04227,2026-01-09 07:27:14,ATM,561.88,AZN,AZ
TXN0008015,ACC04227,2026-01-09 01:33:43,POS,1722.83,AZN,AZ
TXN0008016,ACC04228,2026-01-09 12:18:59,ATM,112.27,AZN,AZ
TXN0008017,ACC04228,2026-01-09 13:03:17,POS,149.86,AZN,AZ
TXN0008018,ACC04229,2026-01-09 06:08:04,ATM,10769.89,AZN,AZ
TXN0008019,ACC04229,2026-01-09 21:50:52,POS,49.11,AZN,AZ
TXN0008020,ACC04230,2026-01-09 17:46:11,POS,3.18,AZN,GE
TXN0008021,ACC04230,2026-01-09 21:34:30,POS,12.77,AZN,GE
TXN0008022,ACC04231,2026-01-09 20:59:15,TRANSFER,18.78,AZN,GE
TXN0008023,ACC04231,2026-01-09 01:14:59,ATM,111.62,AZN,DE
TXN0008024,ACC04232,2026-01-09 21:44:40,TRANSFER,101.3,AZN,GE
TXN0008025,ACC04232,2026-01-09 05:46:29,ATM,54.1,AZN,AZ
TXN0008026,ACC04233,2026-01-09 23:13:30,POS,100.75,USD,AZ
TXN0008027,ACC04233,2026-01-09 17:19:12,POS,111.69,USD,AZ
TXN0008028,ACC04234,2026-01-09 15:25:19,ATM,4821.36,AZN,GE
TXN0008029,ACC04234,2026-01-09 03:56:47,TRANSFER,129.26,AZN,GE
TXN0008030,ACC04235,2026-01-09 23:52:09,POS,17.17,AZN,GE
TXN0008031,ACC04235,2026-01-09 04:15:49,ATM,970.52,AZN,TR
TXN0008032,ACC04236,2026-01-09 22:44:04,POS,129.27,USD,GE
TXN0008033,ACC04236,2026-01-09 23:17:39,POS,68.41,USD,GE
TXN0008034,ACC04237,2026-01-09 06:44:32,POS,180.1,AZN,GB
TXN0008035,ACC04237,2026-01-09 13:52:56,ATM,148.41,AZN,GB
TXN0008036,ACC04237,2026-01-09 05:04:01,POS,112.14,AZN,GB
TXN0008037,ACC04238,2026-01-09 00:51:03,TRANSFER,5.68,USD,GB
TXN0008038,ACC04239,2026-01-09 04:33:02,POS,116.08,AZN,AZ
TXN0008039,ACC04240,2026-01-09 17:38:21,POS,150.93,USD,AZ
TXN0008040,ACC04240,2026-01-09 00:38:04,ATM,46.11,USD,AZ
TXN0008041,ACC04241,2026-01-09 11:57:48,POS,177.26,AZN,AZ
TXN0008042,ACC04241,2026-01-09 02:00:42,TRANSFER,98.87,AZN,AZ
TXN0008043,ACC04242,2026-01-09 01:35:43,TRANSFER,82.18,AZN,AZ
TXN0008044,ACC04242,2026-01-09 17:37:26,ATM,93.77,AZN,AZ
TXN0008045,ACC04243,2026-01-09 20:31:14,POS,104.96,EUR,AZ
TXN0008046,ACC04243,2026-01-09 06:55:53,ATM,194.01,EUR,GB
TXN0008047,ACC04243,2026-01-09 15:05:20,ATM,112.46,EUR,TR
TXN0008048,ACC04244,2026-01-09 11:55:32,ATM,188.05,AZN,TR
TXN0008049,ACC04244,2026-01-09 21:14:56,ATM,179.92,AZN,TR
TXN0008050,ACC04245,2026-01-09 05:17:16,POS,79.13,AZN,TR
TXN0008051,ACC04245,2026-01-09 13:36:00,POS,2.33,AZN,TR
TXN0008052,ACC04246,2026-01-09 09:17:16,POS,17.55,AZN,AZ
TXN0008053,ACC04246,2026-01-09 05:38:32,POS,1390.58,AZN,AZ
TXN0008054,ACC04247,2026-01-09 02:34:42,TRANSFER,63.67,AZN,AZ
TXN0008055,ACC04247,2026-01-09 06:02:15,POS,180.08,AZN,AZ
TXN0008056,ACC04248,2026-01-09 01:00:15,TRANSFER,157.76,EUR,GB
TXN0008057,ACC04248,2026-01-09 19:12:47,POS,151.06,EUR,GB
TXN0008058,ACC04249,2026-01-09 22:51:39,ATM,9609.94,AZN,GB
TXN0008059,ACC04249,2026-01-09 03:30:20,ATM,78.58,AZN,GB
TXN0008060,ACC04250,2026-01-09 10:31:20,POS,1189.9,AZN,GB
TXN0008061,ACC04250,2026-01-09 15:58:08,ATM,122.8,AZN,GB
TXN0008062,ACC04251,2026-01-09 03:33:48,POS,84.42,AZN,AZ
TXN0008063,ACC04251,2026-01-09 14:14:27,TRANSFER,187.5,AZN,AZ
TXN0008064,ACC04252,2026-01-09 22:38:21,ATM,4.77,USD,DE
TXN0008065,ACC04253,2026-01-09 17:48:43,POS,98.71,AZN,AZ
TXN0008066,ACC04253,2026-01-09 06:57:12,TRANSFER,60.8,AZN,AZ
TXN0008067,ACC04254,2026-01-09 12:05:26,ATM,69.88,USD,AZ
TXN0008068,ACC04255,2026-01-09 05:30:38,TRANSFER,176.08,AZN,AZ
TXN0008069,ACC04255,2026-01-09 15:16:26,TRANSFER,852.68,AZN,AZ
TXN0008070,ACC04255,2026-01-09 06:20:38,TRANSFER,102.37,AZN,AZ
TXN0008071,ACC04256,2026-01-09 22:18:19,TRANSFER,125.32,USD,AZ
TXN0008072,ACC04256,2026-01-09 11:21:54,POS,12.7,USD,AZ
TXN0008073,ACC04257,2026-01-09 03:48:05,TRANSFER,116.57,AZN,TR
TXN0008074,ACC04257,2026-01-09 00:38:40,TRANSFER,192.38,AZN,AZ
TXN0008075,ACC04257,2026-01-09 08:09:05,POS,170.23,AZN,AZ
TXN0008076,ACC04258,2026-01-09 11:54:04,POS,170.33,AZN,AZ
TXN0008077,ACC04258,2026-01-09 22:02:04,POS,18.82,AZN,AZ
TXN0008078,ACC04259,2026-01-09 22:14:37,ATM,122.55,AZN,AZ
TXN0008079,ACC04259,2026-01-09 02:48:22,POS,135.97,AZN,AZ
TXN0008080,ACC04260,2026-01-09 03:10:57,ATM,90.92,AZN,GB
TXN0008081,ACC04260,2026-01-09 00:52:32,POS,158.79,AZN,GB
TXN0008082,ACC04261,2026-01-09 01:43:10,POS,79.52,AZN,AZ
TXN0008083,ACC04262,2026-01-09 22:16:02,POS,34.99,AZN,AZ
TXN0008084,ACC04262,2026-01-09 15:29:27,POS,69.85,AZN,AZ
TXN0008085,ACC04263,2026-01-09 13:31:28,TRANSFER,116.49,AZN,AZ
TXN0008086,ACC04263,2026-01-09 01:13:35,TRANSFER,177.94,AZN,DE
TXN0008087,ACC04264,2026-01-09 03:48:04,POS,116.33,USD,GE
TXN0008088,ACC04265,2026-01-09 02:57:13,TRANSFER,122.21,EUR,AZ
TXN0008089,ACC04266,2026-01-09 22:26:25,TRANSFER,25.36,USD,AZ
TXN0008090,ACC04266,2026-01-09 18:07:00,TRANSFER,199.08,USD,AZ
TXN0008091,ACC04267,2026-01-09 22:38:27,POS,133.83,USD,AZ
TXN0008092,ACC04267,2026-01-09 10:01:28,ATM,120.36,USD,GB
TXN0008093,ACC04268,2026-01-09 04:39:00,ATM,313.12,USD,AZ
TXN0008094,ACC04268,2026-01-09 06:38:05,ATM,106.26,USD,AZ
TXN0008095,ACC04269,2026-01-09 18:15:23,POS,152.27,AZN,GE
TXN0008096,ACC04270,2026-01-09 09:56:08,TRANSFER,19.19,AZN,DE
TXN0008097,ACC04270,2026-01-09 01:56:05,POS,141.14,AZN,TR
TXN0008098,ACC04271,2026-01-09 15:33:01,POS,190.76,AZN,TR
TXN0008099,ACC04271,2026-01-09 18:24:29,POS,185.27,AZN,TR
TXN0008100,ACC04271,2026-01-09 04:15:32,POS,107.13,AZN,TR
TXN0008101,ACC04272,2026-01-09 05:20:25,TRANSFER,183.62,AZN,AZ
TXN0008102,ACC04272,2026-01-09 12:48:26,ATM,185.15,AZN,AZ
TXN0008103,ACC04273,2026-01-09 19:15:16,TRANSFER,130.99,AZN,AZ
TXN0008104,ACC04274,2026-01-09 04:25:21,ATM,35.54,AZN,AZ
TXN0008105,ACC04274,2026-01-09 01:43:20,TRANSFER,100.55,AZN,AZ
TXN0008106,ACC04275,2026-01-09 03:50:35,POS,75.05,AZN,DE
TXN0008107,ACC04275,2026-01-09 05:07:40,TRANSFER,79.16,AZN,AZ
TXN0008108,ACC04276,2026-01-09 16:50:00,POS,115.76,AZN,DE
TXN0008109,ACC04276,2026-01-09 23:27:31,TRANSFER,46.14,AZN,AZ
TXN0008110,ACC04277,2026-01-09 08:27:55,ATM,89.53,AZN,AZ
TXN0008111,ACC04277,2026-01-09 05:54:19,POS,12878.65,AZN,AZ
TXN0008112,ACC04278,2026-01-09 16:59:12,POS,157.24,USD,DE
TXN0008113,ACC04278,2026-01-09 07:23:36,TRANSFER,1646.89,USD,AZ
TXN0008114,ACC04279,2026-01-09 05:09:06,TRANSFER,90.67,AZN,AZ
TXN0008115,ACC04279,2026-01-09 02:13:16,TRANSFER,104.28,AZN,AZ
TXN0008116,ACC04279,2026-01-09 20:11:35,ATM,292.78,AZN,AZ
TXN0008117,ACC04280,2026-01-09 23:58:14,TRANSFER,141.65,AZN,AZ
TXN0008118,ACC04280,2026-01-09 18:58:50,ATM,55.2,AZN,AZ
TXN0008119,ACC04281,2026-01-09 13:13:04,POS,8705.16,AZN,AZ
TXN0008120,ACC04281,2026-01-09 13:38:09,POS,56.26,AZN,AZ
TXN0008121,ACC04282,2026-01-09 05:55:25,ATM,174.26,EUR,AZ
TXN0008122,ACC04282,2026-01-09 17:16:23,TRANSFER,1061.17,EUR,US
TXN0008123,ACC04283,2026-01-09 17:44:13,ATM,110.51,AZN,AZ
TXN0008124,ACC04283,2026-01-09 13:56:17,ATM,28.75,AZN,AZ
TXN0008125,ACC04283,2026-01-09 15:39:54,POS,1.36,AZN,AZ
TXN0008126,ACC04284,2026-01-09 04:00:06,ATM,30.54,AZN,AZ
TXN0008127,ACC04285,2026-01-09 22:33:09,POS,127.85,USD,AZ
TXN0008128,ACC04286,2026-01-09 03:57:56,ATM,196.69,EUR,AZ
TXN0008129,ACC04286,2026-01-09 01:13:17,TRANSFER,102.55,EUR,AZ
TXN0008130,ACC04287,2026-01-09 07:01:21,POS,18024.89,AZN,AZ
TXN0008131,ACC04287,2026-01-09 04:26:07,ATM,55.07,AZN,AZ
TXN0008132,ACC04288,2026-01-09 01:27:38,POS,126.49,AZN,AZ
TXN0008133,ACC04288,2026-01-09 17:35:23,ATM,74.3,AZN,AZ
TXN0008134,ACC04289,2026-01-09 06:58:43,POS,43.38,AZN,AZ
TXN0008135,ACC04289,2026-01-09 23:10:17,POS,111.28,AZN,AZ
TXN0008136,ACC04290,2026-01-09 22:14:34,POS,81.73,AZN,AZ
TXN0008137,ACC04290,2026-01-09 12:15:37,TRANSFER,146.99,AZN,AZ
TXN0008138,ACC04291,2026-01-09 23:22:33,ATM,668.37,USD,AZ
TXN0008139,ACC04291,2026-01-09 17:05:28,POS,83.39,USD,AZ
TXN0008140,ACC04291,2026-01-09 21:09:46,POS,4870.6,USD,AZ
TXN0008141,ACC04292,2026-01-09 07:03:47,POS,5.74,AZN,AZ
TXN0008142,ACC04293,2026-01-09 14:13:26,TRANSFER,75.73,USD,AZ
TXN0008143,ACC04293,2026-01-09 19:45:18,TRANSFER,77.71,USD,GE
TXN0008144,ACC04294,2026-01-09 21:37:22,TRANSFER,139.15,AZN,AZ
TXN0008145,ACC04294,2026-01-09 07:27:26,POS,12.44,AZN,AZ
TXN0008146,ACC04295,2026-01-09 11:05:01,POS,151.12,USD,AZ
TXN0008147,ACC04295,2026-01-09 17:43:31,TRANSFER,94.9,USD,AZ
TXN0008148,ACC04296,2026-01-09 11:33:05,ATM,13.22,USD,AZ
TXN0008149,ACC04296,2026-01-09 09:41:14,POS,122.61,USD,TR
TXN0008150,ACC04297,2026-01-09 05:53:58,TRANSFER,5624.32,USD,AZ
TXN0008151,ACC04297,2026-01-09 03:05:26,POS,55.54,USD,DE
TXN0008152,ACC04298,2026-01-09 21:43:10,POS,64.9,AZN,AZ
TXN0008153,ACC04298,2026-01-09 10:27:20,POS,162.2,AZN,GB
TXN0008154,ACC04299,2026-01-09 05:27:26,POS,24.39,AZN,AZ
TXN0008155,ACC04299,2026-01-09 18:21:03,POS,153.78,AZN,AZ
TXN0008156,ACC04300,2026-01-09 01:34:51,TRANSFER,141.49,AZN,AZ
TXN0008157,ACC04300,2026-01-09 01:16:02,POS,171.24,AZN,AZ
TXN0008158,ACC04301,2026-01-09 17:14:02,POS,86.06,USD,AZ
TXN0008159,ACC04301,2026-01-09 12:35:13,TRANSFER,6.2,USD,AZ
TXN0008160,ACC04302,2026-01-09 05:22:26,TRANSFER,124.83,USD,AZ
TXN0008161,ACC04302,2026-01-09 10:28:14,POS,83.48,USD,AZ
TXN0008162,ACC04303,2026-01-09 19:19:59,POS,109.57,AZN,GB
TXN0008163,ACC04303,2026-01-09 08:04:08,TRANSFER,2.46,AZN,AZ
TXN0008164,ACC04304,2026-01-09 09:32:58,TRANSFER,190.66,AZN,AZ
TXN0008165,ACC04304,2026-01-09 22:19:45,POS,16.18,AZN,AZ
TXN0008166,ACC04305,2026-01-09 06:12:05,ATM,188.47,AZN,AZ
TXN0008167,ACC04305,2026-01-09 15:39:01,POS,42.52,AZN,GB
TXN0008168,ACC04306,2026-01-09 19:40:19,ATM,119.35,EUR,AZ
TXN0008169,ACC04306,2026-01-09 02:58:44,ATM,1705.66,EUR,AZ
TXN0008170,ACC04307,2026-01-09 06:26:05,POS,139.98,EUR,AZ
TXN0008171,ACC04308,2026-01-09 02:10:26,TRANSFER,29.25,AZN,GE
TXN0008172,ACC04308,2026-01-09 11:39:12,TRANSFER,102.12,AZN,GE
TXN0008173,ACC04309,2026-01-09 05:01:23,TRANSFER,184.93,AZN,GE
TXN0008174,ACC04309,2026-01-09 09:42:06,TRANSFER,42.46,AZN,GE
TXN0008175,ACC04310,2026-01-09 11:02:08,POS,546.32,AZN,TR
TXN0008176,ACC04310,2026-01-09 13:28:41,ATM,103.76,AZN,AZ
TXN0008177,ACC04311,2026-01-09 09:51:31,TRANSFER,242.74,EUR,GE
TXN0008178,ACC04311,2026-01-09 00:38:32,TRANSFER,75.89,EUR,AZ
TXN0008179,ACC04311,2026-01-09 07:09:46,POS,141.18,EUR,US
TXN0008180,ACC04312,2026-01-09 09:39:05,TRANSFER,2.93,AZN,TR
TXN0008181,ACC04312,2026-01-09 01:38:55,ATM,55.77,AZN,GE
TXN0008182,ACC04313,2026-01-09 02:00:17,POS,180.84,AZN,AZ
TXN0008183,ACC04313,2026-01-09 16:56:06,POS,179.62,AZN,AZ
TXN0008184,ACC04314,2026-01-09 06:25:59,POS,1704.47,USD,AZ
TXN0008185,ACC04314,2026-01-09 19:14:37,POS,183.61,USD,AZ
TXN0008186,ACC04315,2026-01-09 07:20:29,POS,167.44,EUR,AZ
TXN0008187,ACC04315,2026-01-09 16:21:31,ATM,151.41,EUR,AZ
TXN0008188,ACC04316,2026-01-09 05:08:01,ATM,196.44,AZN,AZ
TXN0008189,ACC04316,2026-01-09 01:03:17,TRANSFER,101.75,AZN,AZ
TXN0008190,ACC04317,2026-01-09 15:23:29,POS,177.27,AZN,AZ
TXN0008191,ACC04318,2026-01-09 11:10:52,ATM,108.96,AZN,AZ
TXN0008192,ACC04318,2026-01-09 08:34:20,ATM,9.96,AZN,AZ
TXN0008193,ACC04319,2026-01-09 07:21:55,POS,120.63,AZN,AZ
TXN0008194,ACC04319,2026-01-09 02:04:51,TRANSFER,54.31,AZN,AZ
TXN0008195,ACC04320,2026-01-09 05:23:19,TRANSFER,813.12,USD,DE
TXN0008196,ACC04321,2026-01-09 06:05:38,POS,16917.08,AZN,DE
TXN0008197,ACC04321,2026-01-09 11:06:22,POS,89.81,AZN,GB
TXN0008198,ACC04321,2026-01-09 00:50:28,POS,122.49,AZN,AZ
TXN0008199,ACC04322,2026-01-09 01:12:36,ATM,90.65,AZN,AZ
TXN0008200,ACC04322,2026-01-09 04:58:36,ATM,55.39,AZN,AZ
TXN0008201,ACC04323,2026-01-09 08:55:55,TRANSFER,76.53,AZN,AZ
TXN0008202,ACC04323,2026-01-09 20:20:23,POS,148.0,AZN,AZ
TXN0008203,ACC04324,2026-01-09 23:25:21,POS,49.33,AZN,AZ
TXN0008204,ACC04324,2026-01-09 23:33:16,POS,131.66,AZN,GE
TXN0008205,ACC04325,2026-01-09 00:21:49,POS,35.74,AZN,AZ
TXN0008206,ACC04326,2026-01-09 18:43:40,TRANSFER,126.58,USD,DE
TXN0008207,ACC04327,2026-01-09 14:53:26,POS,113.35,USD,AZ
TXN0008208,ACC04327,2026-01-09 21:17:21,ATM,53.78,USD,AZ
TXN0008209,ACC04328,2026-01-09 08:08:27,TRANSFER,181.94,AZN,AZ
TXN0008210,ACC04328,2026-01-09 05:12:09,POS,61.72,AZN,AZ
TXN0008211,ACC04329,2026-01-09 04:15:32,TRANSFER,128.98,AZN,DE
TXN0008212,ACC04329,2026-01-09 14:17:06,POS,39.64,AZN,US
TXN0008213,ACC04330,2026-01-09 04:55:47,TRANSFER,163.57,AZN,TR
TXN0008214,ACC04330,2026-01-09 00:48:46,ATM,107.19,AZN,AZ
TXN0008215,ACC04330,2026-01-09 06:19:44,ATM,129.93,AZN,AZ
TXN0008216,ACC04331,2026-01-09 06:24:00,POS,71.85,USD,AZ
TXN0008217,ACC04332,2026-01-09 23:01:01,POS,83.56,USD,AZ
TXN0008218,ACC04332,2026-01-09 13:16:31,TRANSFER,13.01,USD,AZ
TXN0008219,ACC04333,2026-01-09 13:07:08,TRANSFER,67.47,AZN,AZ
TXN0008220,ACC04334,2026-01-09 21:05:38,POS,76.95,USD,AZ
TXN0008221,ACC04334,2026-01-09 14:08:26,POS,181.68,USD,AZ
TXN0008222,ACC04335,2026-01-09 20:55:01,POS,111.5,AZN,AZ
TXN0008223,ACC04335,2026-01-09 10:00:39,POS,106.98,AZN,AZ
TXN0008224,ACC04336,2026-01-09 14:51:53,ATM,148.84,AZN,AZ
TXN0008225,ACC04336,2026-01-09 02:19:53,TRANSFER,6.5,AZN,AZ
TXN0008226,ACC04337,2026-01-09 14:00:41,TRANSFER,190.93,AZN,DE
TXN0008227,ACC04337,2026-01-09 05:56:39,TRANSFER,1281.53,AZN,AZ
TXN0008228,ACC04338,2026-01-09 15:07:44,TRANSFER,84.25,EUR,AZ
TXN0008229,ACC04338,2026-01-09 04:38:45,ATM,1001.29,EUR,AZ
TXN0008230,ACC04339,2026-01-09 15:58:52,POS,50.63,AZN,AZ
TXN0008231,ACC04339,2026-01-09 19:02:29,POS,42.66,AZN,AZ
TXN0008232,ACC04340,2026-01-09 04:32:34,ATM,79.98,AZN,US
TXN0008233,ACC04341,2026-01-09 13:15:58,ATM,807.44,AZN,AZ
TXN0008234,ACC04342,2026-01-09 17:06:57,POS,14582.03,AZN,AZ
TXN0008235,ACC04342,2026-01-09 18:24:29,TRANSFER,5755.08,AZN,AZ
TXN0008236,ACC04343,2026-01-09 23:14:11,TRANSFER,153.59,AZN,DE
TXN0008237,ACC04343,2026-01-09 07:01:29,ATM,69.47,AZN,AZ
TXN0008238,ACC04344,2026-01-09 22:34:44,ATM,444.59,USD,AZ
TXN0008239,ACC04344,2026-01-09 18:47:17,TRANSFER,6090.43,USD,AZ
TXN0008240,ACC04345,2026-01-09 19:31:21,TRANSFER,44.55,AZN,AZ
TXN0008241,ACC04346,2026-01-09 21:03:36,POS,141.16,AZN,AZ
TXN0008242,ACC04346,2026-01-09 18:35:47,POS,92.58,AZN,AZ
TXN0008243,ACC04347,2026-01-09 20:18:35,TRANSFER,73.05,AZN,AZ
TXN0008244,ACC04347,2026-01-09 11:39:50,POS,69.03,AZN,AZ
TXN0008245,ACC04348,2026-01-09 19:19:57,ATM,164.08,EUR,AZ
TXN0008246,ACC04348,2026-01-09 23:29:41,ATM,193.2,EUR,GE
TXN0008247,ACC04349,2026-01-09 02:36:06,TRANSFER,77.04,AZN,AZ
TXN0008248,ACC04349,2026-01-09 14:52:29,TRANSFER,892.25,AZN,DE
TXN0008249,ACC04350,2026-01-09 20:27:05,ATM,20.3,AZN,AZ
TXN0008250,ACC04350,2026-01-09 00:59:49,ATM,775.13,AZN,AZ
TXN0008251,ACC04350,2026-01-09 19:03:24,ATM,21.23,AZN,AZ
TXN0008252,ACC04351,2026-01-09 04:53:50,POS,69.14,AZN,AZ
TXN0008253,ACC04351,2026-01-09 06:28:46,ATM,103.22,AZN,AZ
TXN0008254,ACC04352,2026-01-09 05:27:30,ATM,161.03,AZN,AZ
TXN0008255,ACC04352,2026-01-09 03:17:44,TRANSFER,176.28,AZN,AZ
TXN0008256,ACC04353,2026-01-09 04:25:43,POS,1544.05,AZN,AZ
TXN0008257,ACC04354,2026-01-09 01:30:49,ATM,181.84,AZN,AZ
TXN0008258,ACC04354,2026-01-09 23:13:43,TRANSFER,126.68,AZN,AZ
TXN0008259,ACC04355,2026-01-09 08:17:08,TRANSFER,4.95,USD,AZ
TXN0008260,ACC04355,2026-01-09 05:41:04,TRANSFER,1553.11,USD,AZ
TXN0008261,ACC04356,2026-01-09 07:30:33,POS,15.09,AZN,AZ
TXN0008262,ACC04356,2026-01-09 15:03:22,TRANSFER,74.08,AZN,AZ
TXN0008263,ACC04357,2026-01-09 11:41:47,TRANSFER,74.05,AZN,AZ
TXN0008264,ACC04357,2026-01-09 09:57:27,POS,113.41,AZN,AZ
TXN0008265,ACC04358,2026-01-09 23:37:34,POS,198.93,AZN,GB
TXN0008266,ACC04358,2026-01-09 03:52:33,POS,123.64,AZN,AZ
TXN0008267,ACC04359,2026-01-09 04:16:43,TRANSFER,4.11,AZN,TR
TXN0008268,ACC04360,2026-01-09 11:34:40,TRANSFER,116.68,EUR,TR
TXN0008269,ACC04361,2026-01-09 07:05:17,POS,50.19,AZN,AZ
TXN0008270,ACC04361,2026-01-09 08:56:10,TRANSFER,118.59,AZN,GB
TXN0008271,ACC04361,2026-01-09 01:25:56,TRANSFER,195.06,AZN,AZ
TXN0008272,ACC04362,2026-01-09 18:06:12,POS,90.71,AZN,AZ
TXN0008273,ACC04363,2026-01-09 00:15:42,ATM,159.89,AZN,GE
TXN0008274,ACC04363,2026-01-09 11:30:46,TRANSFER,15.28,AZN,AZ
TXN0008275,ACC04364,2026-01-09 09:33:17,TRANSFER,16.5,USD,AZ
TXN0008276,ACC04364,2026-01-09 01:41:02,POS,129.58,USD,AZ
TXN0008277,ACC04365,2026-01-09 02:49:17,TRANSFER,53.22,AZN,AZ
TXN0008278,ACC04365,2026-01-09 02:30:26,TRANSFER,1391.35,AZN,AZ
TXN0008279,ACC04366,2026-01-09 21:21:41,POS,5.08,AZN,AZ
TXN0008280,ACC04366,2026-01-09 13:37:54,POS,997.96,AZN,US
TXN0008281,ACC04367,2026-01-09 22:21:02,TRANSFER,98.74,AZN,TR
TXN0008282,ACC04367,2026-01-09 17:38:49,ATM,172.77,AZN,TR
TXN0008283,ACC04368,2026-01-09 01:33:10,ATM,177.86,USD,TR
TXN0008284,ACC04368,2026-01-09 17:29:00,ATM,10.91,USD,TR
TXN0008285,ACC04369,2026-01-09 18:39:17,TRANSFER,417.94,AZN,AZ
TXN0008286,ACC04369,2026-01-09 15:59:20,POS,793.81,AZN,AZ
TXN0008287,ACC04370,2026-01-09 07:50:44,ATM,152.97,AZN,AZ
TXN0008288,ACC04370,2026-01-09 09:16:24,TRANSFER,136.68,AZN,AZ
TXN0008289,ACC04371,2026-01-09 08:15:11,ATM,133.42,AZN,AZ
TXN0008290,ACC04371,2026-01-09 01:45:38,POS,838.68,AZN,AZ
TXN0008291,ACC04372,2026-01-09 21:03:03,POS,134.1,AZN,AZ
TXN0008292,ACC04372,2026-01-09 21:07:43,POS,80.79,AZN,AZ
TXN0008293,ACC04373,2026-01-09 03:12:50,POS,114.86,AZN,AZ
TXN0008294,ACC04373,2026-01-09 10:50:43,POS,14404.67,AZN,DE
TXN0008295,ACC04374,2026-01-09 16:17:49,POS,119.78,EUR,GE
TXN0008296,ACC04374,2026-01-09 10:35:08,POS,52.67,EUR,AZ
TXN0008297,ACC04375,2026-01-09 10:21:50,TRANSFER,320.97,AZN,AZ
TXN0008298,ACC04376,2026-01-09 20:06:23,POS,31.43,AZN,DE
TXN0008299,ACC04376,2026-01-09 08:30:27,ATM,1549.06,AZN,AZ
TXN0008300,ACC04377,2026-01-09 15:04:37,POS,152.32,USD,AZ
TXN0008301,ACC04377,2026-01-09 04:59:14,ATM,74.07,USD,AZ
TXN0008302,ACC04378,2026-01-09 19:34:28,POS,56.23,AZN,GB
TXN0008303,ACC04378,2026-01-09 10:26:36,ATM,150.91,AZN,GB
TXN0008304,ACC04379,2026-01-09 13:47:44,ATM,164.35,AZN,GB
TXN0008305,ACC04379,2026-01-09 06:31:51,POS,178.51,AZN,GB
TXN0008306,ACC04380,2026-01-09 10:33:42,TRANSFER,110.24,AZN,GB
TXN0008307,ACC04380,2026-01-09 04:26:04,POS,58.5,AZN,GB
TXN0008308,ACC04381,2026-01-09 22:17:55,ATM,170.35,USD,DE
TXN0008309,ACC04381,2026-01-09 20:00:49,POS,139.6,USD,AZ
TXN0008310,ACC04382,2026-01-09 11:37:47,POS,1318.49,AZN,AZ
TXN0008311,ACC04383,2026-01-09 17:16:15,TRANSFER,165.33,USD,AZ
