flag_id,transaction_id,flag_type,flag_reason,flagged_at
FLAG001050,TXN0006946,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.031560
FLAG001051,TXN0006947,cross_border,Transaction country GB differs from home country US,2026-01-09 15:41:25.031608
FLAG001052,TXN0006952,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.037832
FLAG001053,TXN0006960,cross_border,Transaction country AZ differs from home country DE,2026-01-09 15:41:25.045627
FLAG001054,TXN0006962,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.045795
FLAG001055,TXN0006967,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.046276
FLAG001056,TXN0006971,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.047054
FLAG001057,TXN0006989,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:25.053681
FLAG001058,TXN0006990,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.053749
FLAG001059,TXN0006994,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.053991
FLAG001060,TXN0007003,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.054342
FLAG001061,TXN0007011,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.055070
FLAG001062,TXN0007014,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.055295
FLAG001063,TXN0007020,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.055898
FLAG001064,TXN0007028,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.056245
FLAG001065,TXN0007034,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.056495
FLAG001066,TXN0007035,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.056540
FLAG001067,TXN0007040,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.056747
FLAG001068,TXN0007043,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.056869
FLAG001069,TXN0007048,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.057050
FLAG001070,TXN0007056,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.057352
FLAG001071,TXN0007058,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.057443
FLAG001072,TXN0007060,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.057596
FLAG001073,TXN0007081,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.061105
FLAG001074,TXN0007096,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.061771
FLAG001075,TXN0007105,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.062678
FLAG001076,TXN0007106,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.062739
FLAG001077,TXN0007111,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:25.062963
FLAG001078,TXN0007122,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.063445
FLAG001079,TXN0007123,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.063510
FLAG001080,TXN0007125,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.063767
FLAG001081,TXN0007135,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.064199
FLAG001082,TXN0007140,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.064431
FLAG001083,TXN0007143,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.064571
FLAG001084,TXN0007146,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.065014
FLAG001085,TXN0007154,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.065359
FLAG001086,TXN0007157,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.065475
FLAG001087,TXN0007158,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.065523
FLAG001088,TXN0007164,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.065757
FLAG001089,TXN0007169,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.065932
FLAG001090,TXN0007176,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.066177
FLAG001091,TXN0007178,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.066256
FLAG001092,TXN0007180,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.066328
FLAG001093,TXN0007198,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.066933
FLAG001094,TXN0007201,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:25.067038
FLAG001095,TXN0007238,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.068222
FLAG001096,TXN0007260,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.068931
FLAG001097,TXN0007262,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.069000
FLAG001098,TXN0007270,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.069257
FLAG001099,TXN0007273,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.069373
FLAG001100,TXN0007281,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.069628
FLAG001101,TXN0007287,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.069823
FLAG001102,TXN0007289,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.069899
FLAG001103,TXN0007301,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.070275
FLAG001104,TXN0007306,cross_border,Transaction country GE differs from home country DE,2026-01-09 15:41:25.070445
FLAG001105,TXN0007333,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.071298
FLAG001106,TXN0007338,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.071461
FLAG001107,TXN0007342,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.071596
FLAG001108,TXN0007346,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.071730
FLAG001109,TXN0007348,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:25.071799
FLAG001110,TXN0007355,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.072027
FLAG001111,TXN0007366,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.072375
FLAG001112,TXN0007372,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.072582
FLAG001113,TXN0007373,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.072621
FLAG001114,TXN0007383,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.072942
FLAG001115,TXN0007388,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.073105
FLAG001116,TXN0007390,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.073175
FLAG001117,TXN0007408,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.074065
FLAG001118,TXN0007418,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.074464
FLAG001119,TXN0007434,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.075573
FLAG001120,TXN0007448,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.076378
FLAG001121,TXN0007467,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.077701
FLAG001122,TXN0007470,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.077849
FLAG001123,TXN0007479,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.078223
FLAG001124,TXN0007485,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.078630
FLAG001125,TXN0007487,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.078719
FLAG001126,TXN0007490,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.078871
FLAG001127,TXN0007499,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.079282
FLAG001128,TXN0007503,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.079436
FLAG001129,TXN0007507,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.079580
FLAG001130,TXN0007511,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.079715
FLAG001131,TXN0007514,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.079829
FLAG001132,TXN0007517,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.079938
FLAG001133,TXN0007523,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.080152
FLAG001134,TXN0007530,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.080424
FLAG001135,TXN0007531,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.080465
FLAG001136,TXN0007534,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.080594
FLAG001137,TXN0007538,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.080742
FLAG001138,TXN0007558,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:25.081497
FLAG001139,TXN0007559,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.081547
FLAG001140,TXN0007563,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.081733
FLAG001141,TXN0007566,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.081847
FLAG001142,TXN0007575,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:25.082168
FLAG001143,TXN0007581,cross_border,Transaction country AZ differs from home country GB,2026-01-09 15:41:25.082387
FLAG001144,TXN0007587,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.082620
FLAG001145,TXN0007609,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.083428
FLAG001146,TXN0007627,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.084103
FLAG001147,TXN0007639,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.084543
FLAG001148,TXN0007645,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.084776
FLAG001149,TXN0007653,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.085047
FLAG001150,TXN0007656,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.085158
FLAG001151,TXN0007673,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.085760
FLAG001152,TXN0007675,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.085835
FLAG001153,TXN0007681,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.086044
FLAG001154,TXN0007685,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.086189
FLAG001155,TXN0007686,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.086232
FLAG001156,TXN0007687,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.086273
FLAG001157,TXN0007695,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.086559
FLAG001158,TXN0007697,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.086655
FLAG001159,TXN0007699,cross_border,Transaction country AZ differs from home country DE,2026-01-09 15:41:25.086732
FLAG001160,TXN0007703,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.086878
FLAG001161,TXN0007707,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.087027
FLAG001162,TXN0007715,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.087329
FLAG001163,TXN0007716,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.087371
FLAG001164,TXN0007731,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.087936
FLAG001165,TXN0007733,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.088013
FLAG001166,TXN0007735,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.088090
FLAG001167,TXN0007747,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.088524
FLAG001168,TXN0007751,cross_border,Transaction country AZ differs from home country DE,2026-01-09 15:41:25.088697
FLAG001169,TXN0007752,cross_border,Transaction country GE differs from home country DE,2026-01-09 15:41:25.088737
FLAG001170,TXN0007760,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.089013
FLAG001171,TXN0007765,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.089190
FLAG001172,TXN0007768,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.089429
FLAG001173,TXN0007776,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.090211
FLAG001174,TXN0007783,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.090791
FLAG001175,TXN0007792,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.091825
FLAG001176,TXN0007795,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.092120
FLAG001177,TXN0007798,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.092443
FLAG001178,TXN0007804,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.092788
FLAG001179,TXN0007810,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.093332
FLAG001180,TXN0007814,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.093834
FLAG001181,TXN0007828,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.094671
FLAG001182,TXN0007831,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:25.094832
FLAG001183,TXN0007833,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:25.094921
FLAG001184,TXN0007835,cross_border,Transaction country TR differs from home country GE,2026-01-09 15:41:25.095011
FLAG001185,TXN0007836,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.095115
FLAG001186,TXN0007838,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.095241
FLAG001187,TXN0007840,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.095439
FLAG001188,TXN0007862,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.096623
FLAG001189,TXN0007864,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.096714
FLAG001190,TXN0007874,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.097111
FLAG001191,TXN0007878,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.097274
FLAG001192,TXN0007881,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:25.097413
FLAG001193,TXN0007885,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.097583
FLAG001194,TXN0007892,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.097862
FLAG001195,TXN0007917,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.098839
FLAG001196,TXN0007922,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.099156
FLAG001197,TXN0007926,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.099341
FLAG001198,TXN0007940,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.100022
FLAG001199,TXN0007941,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.100077
FLAG001200,TXN0007945,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:25.100259
FLAG001201,TXN0007946,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.100305
FLAG001202,TXN0007951,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.100503
FLAG001203,TXN0007953,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.100586
FLAG001204,TXN0007955,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.100679
FLAG001205,TXN0007960,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.100898
FLAG001206,TXN0007962,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.100981
FLAG001207,TXN0007969,cross_border,Transaction country TR differs from home country GE,2026-01-09 15:41:25.101386
FLAG001208,TXN0007978,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.101738
FLAG001209,TXN0007995,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.102417
FLAG001210,TXN0007996,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.102461
FLAG001211,TXN0008000,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.102615
FLAG001212,TXN0008002,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.102694
FLAG001213,TXN0008005,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.102809
FLAG001214,TXN0008010,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.102995
FLAG001215,TXN0008012,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.103073
FLAG001216,TXN0008015,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.103190
FLAG001217,TXN0008019,cross_border,Transaction country AZ differs from home country DE,2026-01-09 15:41:25.103341
FLAG001218,TXN0008023,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.103493
FLAG001219,TXN0008030,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.103769
FLAG001220,TXN0008034,cross_border,Transaction country DE differs from home country GB,2026-01-09 15:41:25.103936
FLAG001221,TXN0008044,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.104355
FLAG001222,TXN0008056,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.104904
FLAG001223,TXN0008065,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.105529
FLAG001224,TXN0008071,cross_border,Transaction country US differs from home country DE,2026-01-09 15:41:25.105908
FLAG001225,TXN0008080,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.106309
FLAG001226,TXN0008083,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:25.106431
FLAG001227,TXN0008086,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.106649
FLAG001228,TXN0008087,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.106718
FLAG001229,TXN0008092,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.106923
FLAG001230,TXN0008099,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:25.107197
FLAG001231,TXN0008107,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.107522
FLAG001232,TXN0008113,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.107893
FLAG001233,TXN0008125,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.109069
FLAG001234,TXN0008127,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.109225
FLAG001235,TXN0008139,cross_border,Transaction country TR differs from home country GB,2026-01-09 15:41:25.110348
FLAG001236,TXN0008145,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.111328
FLAG001237,TXN0008148,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.111654
FLAG001238,TXN0008153,cross_border,Transaction country TR differs from home country GB,2026-01-09 15:41:25.112059
FLAG001239,TXN0008155,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.112362
FLAG001240,TXN0008170,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:25.113496
FLAG001241,TXN0008177,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.113798
FLAG001242,TXN0008183,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.114045
FLAG001243,TXN0008196,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.114584
FLAG001244,TXN0008198,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.114672
FLAG001245,TXN0008199,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.114718
FLAG001246,TXN0008205,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.114995
FLAG001247,TXN0008213,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.115333
FLAG001248,TXN0008220,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:25.115675
FLAG001249,TXN0008222,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.115765
FLAG001250,TXN0008234,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.116263
FLAG001251,TXN0008247,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.116898
FLAG001252,TXN0008262,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:25.117506
FLAG001253,TXN0008263,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.117553
FLAG001254,TXN0008265,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.117641
FLAG001255,TXN0008267,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.117725
FLAG001256,TXN0008281,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.118332
FLAG001257,TXN0008285,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.118494
FLAG001258,TXN0008288,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.118617
FLAG001259,TXN0008309,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.119523
FLAG001260,TXN0008312,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.119646
FLAG001261,TXN0008315,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.119769
FLAG001262,TXN0008317,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.119860
FLAG001263,TXN0008320,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.119981
FLAG001264,TXN0008322,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.120066
FLAG001265,TXN0008330,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.120439
FLAG001266,TXN0008338,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.120832
FLAG001267,TXN0008343,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:25.121360
FLAG001268,TXN0008354,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.121895
FLAG001269,TXN0008357,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.122049
FLAG001270,TXN0008358,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.122114
FLAG001271,TXN0008364,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.122400
FLAG001272,TXN0008378,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.122960
FLAG001273,TXN0008396,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.123737
FLAG001274,TXN0008406,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.124138
FLAG001275,TXN0008414,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.124703
FLAG001276,TXN0008430,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.125780
FLAG001277,TXN0008441,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:25.126701
FLAG001278,TXN0008448,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.127501
FLAG001279,TXN0008450,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:25.127648
FLAG001280,TXN0008459,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.128179
FLAG001281,TXN0008461,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:25.128307
FLAG001282,TXN0008470,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.129181
FLAG001283,TXN0008492,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.130355
FLAG001284,TXN0008494,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.130453
FLAG001285,TXN0008495,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.130502
FLAG001286,TXN0008508,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.131046
FLAG001287,TXN0008518,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.131468
FLAG001288,TXN0008530,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.131970
FLAG001289,TXN0008531,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.132017
FLAG001290,TXN0008537,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.132261
FLAG001291,TXN0008545,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.132603
FLAG001292,TXN0008549,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.132776
FLAG001293,TXN0008551,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:25.132859
FLAG001294,TXN0008553,cross_border,Transaction country TR differs from home country GE,2026-01-09 15:41:25.132942
FLAG001295,TXN0008558,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.133136
FLAG001296,TXN0008559,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.133181
FLAG001297,TXN0008572,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.133702
FLAG001298,TXN0008576,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.133862
FLAG001299,TXN0008582,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.134094
FLAG001300,TXN0008598,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.134722
FLAG001301,TXN0008601,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:25.134837
FLAG001302,TXN0008615,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.135402
FLAG001303,TXN0008616,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.135447
FLAG001304,TXN0008621,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.135656
FLAG001305,TXN0008628,cross_border,Transaction country GB differs from home country DE,2026-01-09 15:41:25.135940
FLAG001306,TXN0008631,cross_border,Transaction country TR differs from home country DE,2026-01-09 15:41:25.136055
FLAG001307,TXN0008635,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.136211
FLAG001308,TXN0008638,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.136356
FLAG001309,TXN0008641,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.136575
FLAG001310,TXN0008642,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.136746
FLAG001311,TXN0008645,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.136970
FLAG001312,TXN0008646,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.137041
FLAG001313,TXN0008653,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.137479
FLAG001314,TXN0008672,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.138645
FLAG001315,TXN0008679,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.139113
FLAG001316,TXN0008680,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:25.139184
FLAG001317,TXN0008685,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:25.139532
FLAG001318,TXN0008693,cross_border,Transaction country TR differs from home country US,2026-01-09 15:41:25.139999
FLAG001319,TXN0008696,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:25.140178
FLAG001320,TXN0008701,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.140510
FLAG001321,TXN0008708,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:25.140958
FLAG001322,TXN0008731,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:25.143301
FLAG001323,TXN0008733,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.143544
FLAG001324,TXN0008736,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:25.143905
